category_key,query_ru,display_en,title,address,lat,lon,rating,org_url
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Свердлова, 12, Первая линия ул. Свердлова, отдельный вход. Ориентир - вывеска Яндекс Маркет",57.157754,65.550851,"Рейтинг 4,5 11 оценок 11 оценок",https://yandex.ru/maps/org/yandeks_market/52171692700/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"Водопроводная ул., 6, Первая линия. Вход с главной дороги. Ориентир – вывеска Яндекс Маркет.",57.159507,65.544398,,https://yandex.ru/maps/org/yandeks_market/192497975621/
pvz,Пункты выдачи (ПВЗ),Pickup points,ОнЛайн Трейд,"ул. Циолковского, 15, этаж 1",57.1574,65.56459,"Рейтинг 4,7 69 оценок 69 оценок",https://yandex.ru/maps/org/onlayn_treyd/177019779321/
pvz,Пункты выдачи (ПВЗ),Pickup points,Lamoda,"Заречный пр., 14",57.173542,65.557223,"Рейтинг 4,2 28 оценок 28 оценок",https://yandex.ru/maps/org/lamoda/204433622250/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Муравленко, 11",57.17506,65.545457,"Рейтинг 4,6 85 оценок 85 оценок",https://yandex.ru/maps/org/ozon/115287360952/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Газовиков, 44",57.170438,65.551173,"Рейтинг 4,6 30 оценок 30 оценок",https://yandex.ru/maps/org/ozon/70750269952/
pvz,Пункты выдачи (ПВЗ),Pickup points,Apteka.ru,"ул. Щербакова, 98",57.176352,65.545013,"Рейтинг 4,0 37 оценок 37 оценок",https://yandex.ru/maps/org/apteka_ru/153592589495/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Ю.-Р.Г. Эрвье, 10",57.177466,65.567353,"Рейтинг 4,4 94 оценки 94 оценки",https://yandex.ru/maps/org/wildberries/1754413492/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Ю.-Р.Г. Эрвье, 12",57.175954,65.568261,"Рейтинг 4,7 33 оценки 33 оценки",https://yandex.ru/maps/org/ozon/54546690837/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Газовиков, 17",57.177678,65.554722,"Рейтинг 4,8 126 оценок 126 оценок",https://yandex.ru/maps/org/wildberries/170309023821/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Осипенко, 79, Яндекс Маркет находится на втором этаже напротив эскалатора. Ориентир – вывеска Яндекс Маркет.",57.156402,65.560891,"Рейтинг 4,2 10 оценок 10 оценок",https://yandex.ru/maps/org/yandeks_market/46799524380/
pvz,Пункты выдачи (ПВЗ),Pickup points,Lamoda,"ул. Салтыкова-Щедрина, 3, этаж 1",57.173757,65.558331,"Рейтинг 4,3 129 оценок 129 оценок",https://yandex.ru/maps/org/lamoda/27542464491/
pvz,Пункты выдачи (ПВЗ),Pickup points,Lamoda,"ул. Ленина, 77",57.148991,65.545071,"Рейтинг 4,4 81 оценка 81 оценка",https://yandex.ru/maps/org/lamoda/175773309475/
pvz,Пункты выдачи (ПВЗ),Pickup points,Lamoda,"ул. Луначарского, 36",57.162426,65.501225,"Рейтинг 4,3 21 оценка 21 оценка",https://yandex.ru/maps/org/lamoda/24473720026/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Щербакова, 19/1",57.168165,65.523261,"Рейтинг 4,8 97 оценок 97 оценок",https://yandex.ru/maps/org/wildberries/174967924762/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Избышева, 8",57.200852,65.555591,"Рейтинг 5,0 157 оценок 157 оценок",https://yandex.ru/maps/org/wildberries/34716667601/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Шаимский пр., 20",57.181812,65.588793,"Рейтинг 4,7 142 оценки 142 оценки",https://yandex.ru/maps/org/wildberries/210535346017/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Заречный пр., 6/1А",57.177345,65.559161,"Рейтинг 4,5 73 оценки 73 оценки",https://yandex.ru/maps/org/wildberries/103190301907/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Велижанская ул., 70",57.191045,65.581193,"Рейтинг 4,4 160 оценок 160 оценок",https://yandex.ru/maps/org/ozon/197260935157/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Щербакова, 142, корп. 4",57.188847,65.572999,"Рейтинг 4,4 70 оценок 70 оценок",https://yandex.ru/maps/org/ozon/171978993638/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Ю.-Р.Г. Эрвье, 22, ТЦ Заречная Блошинка, павильон 115, рядом ремонт часов. Ближайший вход со стороны Эрвье. Ориентир – вывеска Яндекс Маркет.",57.173542,65.557223,"Рейтинг 4,0 12 оценок 12 оценок",https://yandex.ru/maps/org/yandeks_market/79453290017/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Заречный пр., 14, этаж цокольный",57.173479,65.557127,"Рейтинг 4,2 11 оценок 11 оценок",https://yandex.ru/maps/org/ozon/76188248300/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Заречный пр., 6, корп. 1",57.177651,65.558402,"Рейтинг 4,3 11 оценок 11 оценок",https://yandex.ru/maps/org/ozon/34515539058/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Новгородская ул., 1",57.160102,65.574347,"Рейтинг 4,7 36 оценок 36 оценок",https://yandex.ru/maps/org/ozon/198375417861/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Ю.-Р.Г. Эрвье, 30, корп. 4",57.171045,65.560502,"Рейтинг 2,9 6 оценок 6 оценок",https://yandex.ru/maps/org/wildberries/99441716350/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"2-я Луговая ул., 22, корп. 3",57.168198,65.541361,"Рейтинг 4,7 36 оценок 36 оценок",https://yandex.ru/maps/org/wildberries/194857511446/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Газовиков, 73, корп. 3",57.165887,65.560262,"Рейтинг 4,3 37 оценок 37 оценок",https://yandex.ru/maps/org/ozon/105644717589/
pvz,Пункты выдачи (ПВЗ),Pickup points,DPD,"ул. Немцова, 43/2, Тюмень",57.154159,65.555043,"Рейтинг 4,0 3 оценки 3 оценки",https://yandex.ru/maps/org/dpd/125880590396/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Радищева, 29",57.141911,65.545000,"Рейтинг 4,4 74 оценки 74 оценки",https://yandex.ru/maps/org/wildberries/44737438435/
pvz,Пункты выдачи (ПВЗ),Pickup points,Деталист,"Ямская ул., 46",57.165144,65.504890,"Рейтинг 4,1 27 оценок 27 оценок",https://yandex.ru/maps/org/detalist/70156452422/
pvz,Пункты выдачи (ПВЗ),Pickup points,Цайняо,"Тихий пр., 2, ПВЗ Wildberries",57.168394,65.556776,"Рейтинг 4,2 7 оценок 7 оценок",https://yandex.ru/maps/org/tsaynyao/166904305088/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Ю.-Р.Г. Эрвье, 24, корп. 2",57.172039,65.563441,"Рейтинг 4,2 16 оценок 16 оценок",https://yandex.ru/maps/org/ozon/93535364189/
pvz,Пункты выдачи (ПВЗ),Pickup points,Цайняо,"Заречный пр., 33, в ПВЗ Яндекс Маркет",57.173755,65.558190,,https://yandex.ru/maps/org/tsaynyao/91106562546/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Малышева, 24/1, микрорайон Тарманы",57.180856,65.611645,"Рейтинг 4,6 55 оценок 55 оценок",https://yandex.ru/maps/org/ozon/162497919031/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Советская ул., 55/8, этаж 1",57.155346,65.546510,"Рейтинг 4,1 9 оценок 9 оценок",https://yandex.ru/maps/org/ozon/153128359123/
pvz,Пункты выдачи (ПВЗ),Pickup points,Пункт выдачи интернет-магазина Ozon.ru,"ул. 50 лет Октября, 29, этаж 1",57.150100,65.573567,"Рейтинг 4,6 130 оценок 130 оценок",https://yandex.ru/maps/org/punkt_vydachi_internet_magazina_ozon_ru/35995533048/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Ю.-Р.Г. Эрвье, 34, корп. 1",57.167965,65.564467,"Рейтинг 4,2 14 оценок 14 оценок",https://yandex.ru/maps/org/ozon/24666263254/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Солнечный пр., 22, этаж цокольный",57.177426,65.565039,"Рейтинг 3,9 19 оценок 19 оценок",https://yandex.ru/maps/org/ozon/153351327221/
pvz,Пункты выдачи (ПВЗ),Pickup points,Детки,"ул. Газовиков, 20/1",57.175270,65.552217,,https://yandex.ru/maps/org/detki/47249223847/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Ю.-Р.Г. Эрвье, 30, корп. 4",57.171083,65.560307,"Рейтинг 4,1 8 оценок 8 оценок",https://yandex.ru/maps/org/ozon/50060745453/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Красина, 3",57.159883,65.526557,"Рейтинг 4,0 6 оценок 6 оценок",https://yandex.ru/maps/org/ozon/203824692769/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Дружбы, 73, корп. 3",57.183700,65.564511,"Рейтинг 4,5 39 оценок 39 оценок",https://yandex.ru/maps/org/wildberries/164502133018/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Щербакова, 140",57.188377,65.569227,"Рейтинг 4,4 25 оценок 25 оценок",https://yandex.ru/maps/org/ozon/44191626602/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Чернышевского, 2А, корп. 12, подъезд 1",57.157959,65.507585,"Рейтинг 4,7 60 оценок 60 оценок",https://yandex.ru/maps/org/ozon/190135627550/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Максима Горького, 3",57.156336,65.575917,"Рейтинг 4,7 246 оценок 246 оценок",https://yandex.ru/maps/org/wildberries/111579729846/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Холодильная ул., 84/2, этаж 1",57.145800,65.566288,"Рейтинг 4,8 126 оценок 126 оценок",https://yandex.ru/maps/org/wildberries/47617964127/
pvz,Пункты выдачи (ПВЗ),Pickup points,5Post,"Заречный пр., 43",57.178991,65.561885,,https://yandex.ru/maps/org/5post/186401743430/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Профсоюзная ул., 32",57.153336,65.557091,"Рейтинг 4,3 28 оценок 28 оценок",https://yandex.ru/maps/org/wildberries/218365163341/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Советская ул., 65/2",57.153351,65.552033,"Рейтинг 4,3 11 оценок 11 оценок",https://yandex.ru/maps/org/ozon/220040290182/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Краснооктябрьская ул., 16",57.184866,65.523152,"Рейтинг 4,3 29 оценок 29 оценок",https://yandex.ru/maps/org/wildberries/72309209447/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Урицкого, 22",57.155811,65.528039,"Рейтинг 3,9 17 оценок 17 оценок",https://yandex.ru/maps/org/wildberries/82718526614/
pvz,Пункты выдачи (ПВЗ),Pickup points,Avon,"ул. Газовиков, 20/1",57.175299,65.552265,,https://yandex.ru/maps/org/avon/69207090197/
pvz,Пункты выдачи (ПВЗ),Pickup points,Цайняо,"Алебашевская ул., 19, Салон-, магазин МТС",57.169975,65.567341,"Рейтинг 3,9 4 оценки 4 оценки",https://yandex.ru/maps/org/tsaynyao/167593024980/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Первомайская ул., 44",57.150752,65.527923,"Рейтинг 4,3 32 оценки 32 оценки",https://yandex.ru/maps/org/wildberries/179710059775/
pvz,Пункты выдачи (ПВЗ),Pickup points,5Post,"Юганский пр., 13А, микрорайон Ватутина",57.183848,65.590635,"Рейтинг 4,1 37 оценок 37 оценок",https://yandex.ru/maps/org/5post/234495900038/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Полевая ул., 117, корп. 1",57.172318,65.484561,"Рейтинг 4,7 140 оценок 140 оценок",https://yandex.ru/maps/org/wildberries/81809320515/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"Велижанская ул., 66, корп. 1",57.189933,65.584706,"Рейтинг 4,3 56 оценок 56 оценок",https://yandex.ru/maps/org/yandeks_market/34146065255/
pvz,Пункты выдачи (ПВЗ),Pickup points,Натуральные ткани,"Минская ул., 15",57.149068,65.582147,,https://yandex.ru/maps/org/naturalnyye_tkani/89775536226/
pvz,Пункты выдачи (ПВЗ),Pickup points,5Post,"Солнечный пр., 22",57.178470,65.564771,"Рейтинг 3,7 8 оценок 8 оценок",https://yandex.ru/maps/org/5post/244063340894/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Муравленко, 9, стр. 1",57.173577,65.549249,,https://yandex.ru/maps/org/wildberries/141373681092/
pvz,Пункты выдачи (ПВЗ),Pickup points,Авито,"Заречный пр., 33",57.173757,65.558330,,https://yandex.ru/maps/org/avito/180392864483/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Газовиков, 49, корп. 1",57.174513,65.564682,"Рейтинг 4,2 6 оценок 6 оценок",https://yandex.ru/maps/org/ozon/213560260114/
pvz,Пункты выдачи (ПВЗ),Pickup points,Цайняо,"Ямская ул., 57, ПВЗ Оzon",57.162772,65.500381,"Рейтинг 4,3 5 оценок 5 оценок",https://yandex.ru/maps/org/tsaynyao/7816811537/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Комсомольская ул., 8, этаж цокольный",57.158589,65.543257,"Рейтинг 4,2 5 оценок 5 оценок",https://yandex.ru/maps/org/ozon/39286974878/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Голышева, 33, микрорайон Мелиораторов",57.205991,65.600686,"Рейтинг 4,4 106 оценок 106 оценок",https://yandex.ru/maps/org/ozon/85731992435/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Холодильная ул., 55, этаж 1",57.148176,65.574276,"Рейтинг 4,4 14 оценок 14 оценок",https://yandex.ru/maps/org/wildberries/61525617431/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Мельникайте, 63/1, этаж цокольный",57.149616,65.591982,"Рейтинг 4,3 25 оценок 25 оценок",https://yandex.ru/maps/org/ozon/199860180444/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Новгородская ул., 3",57.160488,65.573629,"Рейтинг 4,1 8 оценок 8 оценок",https://yandex.ru/maps/org/wildberries/138166475994/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Немцова, 43/2",57.173542,65.557223,"Рейтинг 4,3 91 оценка 91 оценка",https://yandex.ru/maps/org/yandeks_market/220755950990/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Осипенко, 79, этаж 2",57.156402,65.560891,"Рейтинг 4,0 3 оценки 3 оценки",https://yandex.ru/maps/org/ozon/233740456214/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Малыгина, 14, корп. 2, Остановка Малыгина, вторая линия. Жилой дом, ул. Малыгина, 14, к. 2. С противоположной стороны от подъездов. На торце. Ориентир — вывеска Яндекс Маркет.",57.142472,65.548683,"Рейтинг 4,1 4 оценки 4 оценки",https://yandex.ru/maps/org/yandeks_market/28265200224/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Щербакова, 120/2",57.185007,65.560694,"Рейтинг 4,0 4 оценки 4 оценки",https://yandex.ru/maps/org/ozon/139379193058/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. 50 лет Октября, 44, этаж 1",57.144421,65.581894,"Рейтинг 4,0 9 оценок 9 оценок",https://yandex.ru/maps/org/wildberries/119422638624/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Пожарных и Спасателей, 5, корп. 1, этаж 1",57.165320,65.596384,"Рейтинг 4,4 20 оценок 20 оценок",https://yandex.ru/maps/org/ozon/234768546666/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Хохрякова, 52",57.152951,65.546688,"Рейтинг 4,1 7 оценок 7 оценок",https://yandex.ru/maps/org/ozon/121872936075/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Мельникайте, 2, корп. 8",57.174757,65.597111,"Рейтинг 4,6 78 оценок 78 оценок",https://yandex.ru/maps/org/wildberries/4737609469/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Щербакова, 112/2",57.177705,65.547929,,https://yandex.ru/maps/org/wildberries/204782064863/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Володарского, 17",57.158687,65.535154,,https://yandex.ru/maps/org/wildberries/57091693651/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Краснооктябрьская ул., 8",57.186948,65.516199,"Рейтинг 4,1 7 оценок 7 оценок",https://yandex.ru/maps/org/wildberries/206405582395/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Заречный пр., 39, корп. 2",57.176109,65.562634,,https://yandex.ru/maps/org/ozon/97428497870/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Кирова, 43, этаж 1",57.155177,65.528246,"Рейтинг 3,6 3 оценки 3 оценки",https://yandex.ru/maps/org/ozon/2893374240/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Газовиков, 77",57.166291,65.559149,,https://yandex.ru/maps/org/wildberries/156861849515/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Причальная ул., 11",57.163129,65.567251,"Рейтинг 4,2 3 оценки 3 оценки",https://yandex.ru/maps/org/ozon/96553309745/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Профсоюзная ул., 61, этаж 1",57.152545,65.558672,"Рейтинг 4,3 10 оценок 10 оценок",https://yandex.ru/maps/org/ozon/117227811571/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"2-я Луговая ул., 22, корп. 2",57.167628,65.541775,,https://yandex.ru/maps/org/ozon/138409610001/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Пограничников, 1А, микрорайон Казарово",57.208882,65.547434,"Рейтинг 3,9 5 оценок 5 оценок",https://yandex.ru/maps/org/wildberries/86427142669/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Энергетиков, 30",57.139981,65.585559,"Рейтинг 4,4 26 оценок 26 оценок",https://yandex.ru/maps/org/wildberries/26796313513/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Мелиораторов, 1Г, микрорайон Мелиораторов",57.209345,65.605833,"Рейтинг 4,9 188 оценок 188 оценок",https://yandex.ru/maps/org/wildberries/59714083837/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Воронинская ул., 45, микрорайон ДОК",57.184032,65.498521,"Рейтинг 4,4 48 оценок 48 оценок",https://yandex.ru/maps/org/ozon/88470279495/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Харьковская ул., 59А",57.149032,65.584783,"Рейтинг 4,9 131 оценка 131 оценка",https://yandex.ru/maps/org/wildberries/226118476035/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Пожарных и Спасателей, 5",57.165457,65.594547,"Рейтинг 4,5 24 оценки 24 оценки",https://yandex.ru/maps/org/wildberries/90616004077/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Газопромысловая ул., 9",57.183754,65.623513,"Рейтинг 4,6 38 оценок 38 оценок",https://yandex.ru/maps/org/wildberries/53917501701/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Харьковская ул., 27",57.154552,65.575058,,https://yandex.ru/maps/org/ozon/158814995611/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Дамбовская ул., 25, корп. 1",57.155513,65.613038,"Рейтинг 4,2 3 оценки 3 оценки",https://yandex.ru/maps/org/wildberries/51625999179/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Короленко, 12",57.146687,65.535244,"Рейтинг 4,3 14 оценок 14 оценок",https://yandex.ru/maps/org/wildberries/210960074954/
pvz,Пункты выдачи (ПВЗ),Pickup points,Lamoda,"Амурская ул., 39",57.139053,65.499239,"Рейтинг 3,6 7 оценок 7 оценок",https://yandex.ru/maps/org/lamoda/146970483453/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Флотская ул., 32",57.159756,65.501332,"Рейтинг 4,8 212 оценок 212 оценок",https://yandex.ru/maps/org/wildberries/11429698283/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Бакинских Комиссаров, 4",57.163553,65.479468,"Рейтинг 4,4 14 оценок 14 оценок",https://yandex.ru/maps/org/yandeks_market/74023329049/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Котовского, 62",57.138917,65.582568,"Рейтинг 4,7 188 оценок 188 оценок",https://yandex.ru/maps/org/wildberries/14361413705/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Чернышевского, 2А, корп. 7, этаж 1",57.157081,65.507719,"Рейтинг 4,2 40 оценок 40 оценок",https://yandex.ru/maps/org/wildberries/243211914624/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Полевая ул., 105, стр. 1",57.170078,65.487876,"Рейтинг 3,2 5 оценок 5 оценок",https://yandex.ru/maps/org/wildberries/242675228356/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Магаданская ул., 5",57.184133,65.567044,"Рейтинг 4,4 23 оценки 23 оценки",https://yandex.ru/maps/org/wildberries/73461619374/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Мельникайте, 32, корп. 2",57.157905,65.592427,"Рейтинг 4,9 95 оценок 95 оценок",https://yandex.ru/maps/org/ozon/213114636416/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Коммунаров, 4",57.154068,65.569065,"Рейтинг 3,9 3 оценки 3 оценки",https://yandex.ru/maps/org/ozon/245574992483/
pvz,Пункты выдачи (ПВЗ),Pickup points,Oriflame,"ул. Седова, 59, этаж -1",57.140953,65.557118,"Рейтинг 3,6 18 оценок 18 оценок",https://yandex.ru/maps/org/oriflame/1062086315/
pvz,Пункты выдачи (ПВЗ),Pickup points,"Почта России, пункт заказов","ул. Тимофея Кармацкого, 20",57.167516,65.573575,,https://yandex.ru/maps/org/pochta_rossii_punkt_zakazov/123448226132/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Менжинского, 60",57.183563,65.579324,,https://yandex.ru/maps/org/wildberries/194355666192/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Володарского, 60",57.148835,65.546266,"Рейтинг 3,5 4 оценки 4 оценки",https://yandex.ru/maps/org/ozon/34437998963/
pvz,Пункты выдачи (ПВЗ),Pickup points,Авито,"ул. Мельникайте, 58, этаж 1",57.147316,65.584688,,https://yandex.ru/maps/org/avito/74424372974/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"ул. Чернышевского, 1, этаж 1",57.157867,65.510334,"Рейтинг 4,7 36 оценок 36 оценок",https://yandex.ru/maps/org/wildberries/183953517453/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Пожарных и Спасателей, 5",57.165718,65.594667,"Рейтинг 4,9 52 оценки 52 оценки",https://yandex.ru/maps/org/ozon/18965395145/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Газопромысловая ул., 6",57.185582,65.622341,"Рейтинг 4,7 273 оценки 273 оценки",https://yandex.ru/maps/org/wildberries/8219180906/
pvz,Пункты выдачи (ПВЗ),Pickup points,Цайняо,"ул. Ю.-Р.Г. Эрвье, 10, ПВЗ Sima-Land",57.177529,65.567539,,https://yandex.ru/maps/org/tsaynyao/240051747527/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Володарского, 60",57.149665,65.550353,,https://yandex.ru/maps/org/ozon/28270696775/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Карская ул., 25",57.141351,65.560076,"Рейтинг 4,4 29 оценок 29 оценок",https://yandex.ru/maps/org/wildberries/18634145603/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Шишкова, 84",57.193669,65.583888,"Рейтинг 4,3 51 оценка 51 оценка",https://yandex.ru/maps/org/ozon/117308435642/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Менжинского, 60",57.183563,65.579324,"Рейтинг 4,3 27 оценок 27 оценок",https://yandex.ru/maps/org/ozon/114653042642/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Ямская ул., 76",57.162343,65.497604,"Рейтинг 4,4 12 оценок 12 оценок",https://yandex.ru/maps/org/ozon/5657482103/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Краснооктябрьская ул., 6",57.187617,65.514035,,https://yandex.ru/maps/org/ozon/233631988879/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Минская ул., 5А",57.152614,65.588209,"Рейтинг 5,0 77 оценок 77 оценок",https://yandex.ru/maps/org/ozon/203005254234/
pvz,Пункты выдачи (ПВЗ),Pickup points,Евроавто,"ул. Дружбы, 122А",57.179441,65.583322,,https://yandex.ru/maps/org/yevroavto/177376714910/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Профсоюзная ул., 77",57.150680,65.554171,,https://yandex.ru/maps/org/ozon/96903294006/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Малышева, 20, микрорайон Тарманы",57.182724,65.611160,,https://yandex.ru/maps/org/ozon/244161933820/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"Полевая ул., 117, корп. 4",57.172113,65.481543,"Рейтинг 4,3 5 оценок 5 оценок",https://yandex.ru/maps/org/ozon/26550586189/
pvz,Пункты выдачи (ПВЗ),Pickup points,5Post,"ул. Чернышевского, 2А, этаж 1",57.157613,65.508313,"Рейтинг 4,0 13 оценок 13 оценок",https://yandex.ru/maps/org/5post/229613055608/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Чернышевского, 2А, корп. 3, Находится рядом с парикмахерской Чио Чио. Ориентир - вывеска Яндекс Маркет",57.156583,65.508439,"Рейтинг 4,1 3 оценки 3 оценки",https://yandex.ru/maps/org/yandeks_market/5533207407/
pvz,Пункты выдачи (ПВЗ),Pickup points,Барибал,"Таврическая ул., 9, стр. 15",57.154103,65.490364,"Рейтинг 4,3 33 оценки 33 оценки",https://yandex.ru/maps/org/baribal/244823376415/
pvz,Пункты выдачи (ПВЗ),Pickup points,Ozon,"ул. Мельникайте, 2, корп. 12",57.176470,65.598872,"Рейтинг 4,9 114 оценок 114 оценок",https://yandex.ru/maps/org/ozon/180231544491/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Пожарных и Спасателей, 5, корп. 1",57.165320,65.596384,"Рейтинг 4,4 29 оценок 29 оценок",https://yandex.ru/maps/org/yandeks_market/147135928122/
pvz,Пункты выдачи (ПВЗ),Pickup points,Wildberries,"Пролетарская ул., 109А",57.165271,65.487247,"Рейтинг 4,9 123 оценки 123 оценки",https://yandex.ru/maps/org/wildberries/38132260978/
